,ISIN CODE,NAME,TICKER SYMBOL,trade_count,n_distinct_traders,n_distinct_trade_types,ts_rows,reason_to_exclude
7,US68269G1076,1LIFE HEALTHCARE,ONEM,148,18,6,1509.0,None
2754,US68280L1017,ONEWATER MARINE A,ONEW,128,12,7,1509.0,None
2755,US6833441057,ONTO INNOVATION,ONTO,866,57,9,1104.0,None
2744,US68232V8019,ONCONOVA THERAPEUTICS,ONTX,112,22,7,1507.0,None
2781,US68620A2033,ORGANOVO HOLDINGS,ONVO,156,17,8,1509.0,None
2770,US68404L2016,OPTION CARE HEALTH,OPCH,441,55,8,1509.0,None
2760,US6837121036,OPENDOOR TECHNOLOGIES,OPEN,73,18,8,799.0,None
2762,US68373L3078,OPGEN,OPGN,62,21,5,1509.0,None
2768,US68401P4037,OPTIMUMBANK HOLDINGS,OPHC,128,18,6,1509.0,None
2720,US67623C1099,OFFICE PROPERTIES INCOME,OPI,169,20,5,1509.0,None
2764,US68375N1037,OPKO HEALTH,OPK,1678,20,8,1509.0,None
2763,US6837501039,OPIANT PHARMACEUTICALS,OPNT,138,15,8,405.0,None
2727,US6801941070,OLD POINT FINANCIAL,OPOF,398,37,9,1509.0,None
2765,US68376D1046,OPORTUN FINANCIAL,OPRT,277,19,8,289.0,None
2769,US68404V1008,OPTINOSE,OPTN,105,14,7,1509.0,None
2708,US6748705067,OCEAN POWER TECHS.,OPTT,113,20,6,159.0,None
2775,US68555P1003,ORBCOMM DEAD - DELIST.02/09/21,ORBC,488,28,8,1509.0,None
2779,US6861643020,OREXIGEN THERAPEUTICS DEAD - DELIST.03/06/19,OREXQ,279,42,8,1509.0,None
2786,US68622D1063,ORIGIN MATERIALS A,ORGN,25,11,3,936.0,None
2780,US68621F1021,ORGANOGENESIS HOLDINGS A,ORGO,108,26,7,1509.0,None
2782,US68622P1093,ORIC PHARMACEUTICALS,ORIC,44,8,4,1509.0,None
2699,US67103H1077,O REILLY AUTOMOTIVE,ORLY,1171,38,7,1509.0,None
2773,US68403P2039,ORAMED PHARMACEUTICALS,ORMP,100,19,8,91.0,None
2793,US6873801053,ORRSTOWN FINL.SVS.,ORRF,452,42,7,222.0,None
2778,US68570P1012,ORCHARD THERAPEUTICS ADR 1:1,ORTX,12,4,7,1509.0,None
2728,US6802771005,OLD SECOND BANCORP,OSBC,614,32,8,744.0,None
2797,US6710441055,OSI SYSTEMS,OSIS,842,27,8,1509.0,None
2752,US68287N1000,ONESPAN,OSPN,478,21,7,1509.0,None
2751,US68247W1099,ONE STOP SYSTEMS,OSS,164,16,7,1509.0,None
2808,US6903701018,OVERSTOCK COM,OSTK,1012,54,8,1509.0,None
2774,US68554V1089,ORASURE TECHS.,OSUR,698,36,9,1509.0,None
2753,BSP736841136,ONESPAWORLD HOLDINGS,OSW,60,10,6,523.0,None
2801,US68906L1052,OTONOMY,OTIC,88,16,8,1509.0,None
2741,IL0010834682,ON TRACK INNVNS.,OTIVF,33,13,6,1509.0,None
2806,US69012T2069,OUTLOOK THERAPEUTICS,OTLK,83,21,6,58.0,None
2800,IL0011791006,OTONOMO TECHNOLOGIES,OTMO,2,1,1,741.0,None
2756,US6833731044,ONTRAK,OTRK,109,11,8,1509.0,None
2804,US6896481032,OTTER TAIL,OTTR,430,24,8,720.0,None
2803,US6891951054,OTTAWA BANCORP,OTTW,67,11,7,1509.0,None
2721,US6777191064,OHIO VALLEY BANC,OVBC,228,30,5,1175.0,None
2809,US6904691010,OVID THERAPEUTICS,OVID,11,6,4,1509.0,None
2701,US6718071052,OAK VALLEY BANCORP,OVLY,317,25,7,985.0,None
2811,KYG6856M1069,OXBRIDGE RE HOLDINGS,OXBR,21,6,5,424.0,None
2812,GB00BGFBB958,OXFORD IMMUNOTEC GLOBAL DEAD - DELIST.09/03/21,OXFD,135,18,8,227.0,None
2815,US69242L1061,OYSTER POINT PHARMA,OYST,65,21,5,312.0,None
2820,US69404D1081,PACIFIC BSCS.OF CAL.,PACB,126,21,6,1509.0,None
2825,US6952631033,PACWEST BANCORP,PACW,1189,56,9,1509.0,None
2914,US71742Q1067,PHIBRO ANIMAL HLTH.CL.A,PAHC,412,12,6,1509.0,None
2827,US6963891055,PALISADE BIO,PALI,128,13,6,1509.0,None
2831,KYG6882C1069,PANACEA ACQUISITION II A,PANA,1,1,1,1509.0,None
2845,US7027121000,PASSAGE BIO,PASG,33,16,5,736.0,None
2851,US70338W1053,PATRIOT TRSP.HOLDING,PATI,131,11,7,1509.0,None
2849,US7033431039,PATRICK INDUSTRIES,PATK,856,33,9,28.0,None
2855,US70387R1068,PAVMED,PAVM,41,6,6,1509.0,None
2848,KYG694511059,PATRIA INVESTMENTS A,PAX,61,16,4,415.0,None
2856,US70434P1030,PAYA HOLDINGS A,PAYA,13,9,3,311.0,None
2860,US70451X1046,PAYONEER GLOBAL,PAYO,34,14,3,208.0,None
2857,US7043261079,PAYCHEX,PAYX,836,36,6,1509.0,None
2863,US69318V1035,PB BANKSHARES,PBBK,16,5,1,1509.0,None
2884,US7127041058,PEOPLES UNITED FINANCIAL,PBCT,997,46,8,1509.0,None
2929,US7235611065,PIONEER BANCORP,PBFS,1,1,1,971.0,None
2847,US70319R1095,PATHFINDER BANCORP,PBHC,158,20,7,473.0,None
3027,US74431A1016,PRUDENTIAL BANCORP,PBIP,118,14,6,331.0,None
2835,US69911U4031,PARAGON COMMERCIAL DEAD - DELIST.29/01/18,PBNC,50,13,5,1381.0,None
2967,US73754Y1001,POTBELLY,PBPB,299,50,7,1247.0,None
2946,US7302061095,POAGE BANKSHARES DEAD - DELIST.10/12/18,PBSK,95,15,8,379.0,None
3036,US74587V1070,PUMA BIOTECHNOLOGY,PBYI,227,20,5,1509.0,None
2819,US6937181088,PACCAR,PCAR,1014,49,8,1509.0,None
2968,US7376301039,POTLATCHDELTIC,PCH,425,35,9,1509.0,None
2865,US69323K1007,PCM DEAD - DELIST.03/09/19,PCMI,339,15,8,165.0,None
2823,US6951271005,PACIRA BIOSCIENCES,PCRX,537,38,8,1509.0,None
2866,US69324R1041,PCSB FINANCIAL,PCSB,108,21,4,686.0,None
3038,US74623V1035,PURECYCLE TECHNOLOGIES,PCT,29,14,4,324.0,None
2867,US69325Q1058,PCTEL,PCTI,901,36,7,1508.0,None
2859,US70438V1061,PAYLOCITY HOLDING,PCTY,543,22,8,331.0,None
3848,US92243G1085,VAXCYTE,PCVX,116,13,6,1509.0,None
2838,US7002153044,PARK CITY GROUP,PCYG,139,17,7,1500.0,None
3037,US7462283034,PURE CYCLE,PCYO,139,22,9,1172.0,None
2868,US69327R1014,PDC ENERGY,PDCE,881,38,8,1509.0,None
2853,US7033951036,PATTERSON COMPANIES,PDCO,1184,49,9,1509.0,None
3001,US74265M2052,PRO-DEX COLONIAL,PDEX,207,17,7,1509.0,None
2869,US6932821050,PDF SOLUTIONS,PDFS,665,33,8,1509.0,None
2870,US69329Y1047,PDL BIOPHARMA DEAD - DELIST.07/01/21,PDLI,616,49,8,1070.0,None
2871,US70465T1079,PDS BIOTECHNOLOGY,PDSB,74,25,8,1509.0,None
2874,US7047231052,PEAR THERAPEUTICS A,PEAR,5,5,2,1244.0,None
2882,US7105771072,PEOPLES BANC.OF NOCA.,PEBK,283,18,6,247.0,None
2883,US7097891011,PEOPLES BANCORP,PEBO,922,48,9,1509.0,None
2915,US71844V2016,PHILLIPS EDISON AND COMPANY,PECO,21,12,3,623.0,None
2876,US7055731035,PEGASYSTEMS,PEGA,3035,31,8,1509.0,None
2852,US70338P1003,PATTERN ENERGY GP.CL.A DEAD - DELIST.17/03/20,PEGI,547,20,8,54.0,None
2878,US7075691094,PENN NAT.GAMING,PENN,1370,31,8,1509.0,None
2886,US7134481081,PEPSICO,PEP,1260,75,8,1509.0,None
2899,US2888531041,PERRY ELLIS INTL. DEAD - DELIST.23/10/18,PERY,506,33,8,450.0,None
2896,US7141572039,PERMA-FIX ENV.SVS.,PESI,526,26,8,1509.0,None
2903,US71639T1060,PETIQ CL.A,PETQ,229,16,7,1038.0,None
2904,US7163821066,PETMED EXPRESS,PETS,436,12,6,536.0,None
335,US03874P1012,ARATANA THERAPEUTICS DEAD - DELIST.19/07/19,PETX,140,27,9,172.0,None
2980,US7403674044,PREFERRED BANK LOS ANGELES,PFBC,126,11,3,735.0,None
2985,US74050M1053,PREMIER FINL.BANCORP CAP.STK.,PFBI,205,16,9,1509.0,None
2984,US74052F1084,PREMIER FINANCIAL,PFC,826,47,9,468.0,None
2995,US74251V1026,PRINCIPAL FINL.GP.,PFG,1866,54,8,1509.0,None
3003,US74316X1019,PROFIRE ENERGY,PFIE,182,13,7,1509.0,None
2816,US6928305084,P & F INDUSTRIES,PFIN,98,16,6,857.0,None
2881,US7110401053,PEOPLE FINL.SVS.,PFIS,467,34,9,332.0,None
2894,US71377E1055,PERFORMANT FINANCIAL,PFMT,288,21,10,777.0,None
3011,US7434241037,PROOFPOINT DEAD - DELIST.01/09/21,PFPT,976,28,7,885.0,None
2906,US7170982067,PFSWEB,PFSW,371,26,8,1509.0,None
2873,US7046991078,PEAPACK-GLADSTONE FINL.,PGC,625,40,8,1509.0,None
2900,US7153022048,PERSHING GOLD DEAD - DELIST.04/04/19,PGLC,248,11,5,252.0,None
3004,US7431871067,PROGENICS PHARMS. DEAD - DELIST.22/06/20,PGNX,762,21,8,796.0,None
3008,US74340E1038,PROGYNY,PGNY,435,18,9,356.0,None
2909,US7172241090,PHASEBIO PHARMACEUTICALS,PHAS,63,15,5,440.0,None
2911,US71722W1071,PHATHOM PHARMACEUTICALS,PHAT,55,9,8,1509.0,None
2960,KYG717161072,POPULATION HEALTH INVESTMENT A,PHIC,1,1,1,1509.0,None
2916,US71880W3034,PHIO PHARMACEUTICALS,PHIO,136,14,6,1509.0,None
2920,US71948P1003,PHUNWARE,PHUN,109,13,7,1509.0,None
1907,US4532041096,IMPINJ,PI,250,17,9,1509.0,None
2817,US7444131053,P3 HEALTH PARTNERS A,PIII,14,11,3,979.0,None
2983,US74051N1028,PREMIER CLASS A,PINC,360,37,7,9.0,None
2921,US7207951036,PIERIS PHARMS.,PIRS,20,11,4,1113.0,None
3334,US82452L2034,SHIFTPIXY,PIXY,2,2,2,88.0,None
2840,US7008851062,PARKE BANCORP,PKBK,318,17,8,1374.0,None
2839,US7006661000,PARK OHIO HOLDINGS,PKOH,648,17,8,1124.0,None
2918,US7194051022,PHOTRONIC,PLAB,760,21,9,1509.0,None
1096,US2383371091,DAVE & BUSTER'S ENTM.,PLAY,697,31,7,1509.0,None
2941,US7292731020,PLUMAS BANC.QUINCY CAL.,PLBC,320,26,7,1509.0,None
2936,US72814P1093,PLBY GROUP,PLBY,33,11,4,1509.0,None
846,US1689051076,CHILDRENS PLACE,PLCE,858,74,9,1206.0,None
2828,US69753M1053,PALOMAR HOLDINGS,PLMR,180,18,7,1509.0,None
2981,US7404441047,PREFORMED LINE PRODUCTS,PLPC,650,30,9,1509.0,None
2938,US7291391057,PLIANT THERAPEUTICS,PLRX,28,9,4,1509.0,None
3035,US74587B1017,PULSE BIOSCIENCES,PLSE,46,7,6,295.0,None
2935,US72815L1070,PLAYTIKA HOLDING,PLTK,19,13,4,369.0,None
2939,US72919P2020,PLUG POWER,PLUG,883,56,10,1379.0,None
1303,US2942681071,EPLUS,PLUS,1002,19,7,1229.0,None
2944,US72942A1079,PLX PHARMA,PLXP,31,17,2,164.0,None
2937,US7291321005,PLEXUS,PLXS,1342,40,8,1114.0,None
2933,NL0012170237,PLAYA HOTELS AND RESORTS,PLYA,168,32,4,1509.0,None
2821,US6945521002,PACIFIC MERC.BANCORP. DEAD - DELIST.19/10/21,PMBC,502,50,9,1508.0,None
3028,US7443752057,PSYCHEMEDICS,PMD,285,17,7,1509.0,None
2925,KYG7114V1023,PINGTAN MARINE ENTER.,PME,19,2,2,849.0,None
1022,US12634H2004,CPI CARD GROUP,PMTS,88,23,5,124.0,None
2945,US69353Y1038,PMV PHARMACEUTICALS,PMVP,97,16,6,1450.0,None
2850,US70336F2039,PATRIOT NAT.BANCORP,PNBK,244,35,5,259.0,None
2927,US72346Q1040,PINNACLE FINANCIAL PTNS.,PNFP,1188,44,10,1509.0,None
2926,US72348Y1055,PINNACLE ENTERTAINMENT DEAD - DELIST.16/10/18,PNK,189,12,6,805.0,None
2991,US74158E1047,PRIMEENERGY RESOURCES,PNRG,93,15,6,61.0,None
2948,US7305411099,POINT BIOPHARMA GLOBAL,PNT,9,7,2,1225.0,None
2879,US70805E1091,PENNANT GROUP,PNTG,96,13,6,1509.0,None
2979,US74039M2008,PREDICTIVE ONCOLOGY,POAI,109,24,8,1509.0,None
1961,US45784P1012,INSULET,PODD,910,60,8,979.0,None
2951,US73102V1052,POLAR POWER,POLA,4,2,1,1509.0,None
2956,US73278L1052,POOL,POOL,875,26,7,868.0,None
2958,US7328571077,POPE RES.DPREC.OF LP. UNITS,POPE,404,17,8,1509.0,None
2966,US73739W1045,POSHMARK A,POSH,66,16,5,1509.0,None
2970,US7392761034,POWER INTEGRATIONS,POWI,2588,32,8,1509.0,None
2969,US7391281067,POWELL INDUSTRIES,POWL,414,27,8,1509.0,None
2818,US69478X1054,PAC.PREMIER BANC.,PPBI,615,52,9,425.0,None
2922,US72147K1088,PILGRIMS PRIDE,PPC,131,26,7,1509.0,None
2897,US7141671039,PERMA-PIPE INTL.HDG.,PPIH,247,26,8,366.0,None
2931,US7238363003,PIONEER POWER SOLUTIONS,PPSI,19,6,2,478.0,None
2974,US69354N1063,PRA GROUP,PRAA,1082,35,9,1509.0,None
2975,US69354M1080,PRA HEALTH SCIENCES DEAD - DELIST.02/07/21,PRAH,110,14,6,1509.0,None
2976,US74006W1080,PRAXIS PRECISION MEDICINES,PRAX,34,10,6,119.0,None
2961,US7332451043,PORCH GROUP,PRCH,123,14,7,1205.0,None
2889,US71361F1003,PERCEPTRON DEAD - DELIST.22/12/20,PRCP,457,28,7,159.0,None
3000,US74276L1052,PROCEPT BIOROBOTICS,PRCT,19,10,3,1509.0,None
2890,US71363P1066,PERDOCEO EDUCATION,PRDO,744,66,9,1509.0,None
2837,US69945Q1058,PARDES BIOSCIENCES,PRDS,13,5,3,30.0,None
2892,US71375U1016,PERFICIENT,PRFT,638,23,9,1509.0,None
3007,US7433121008,PROGRESS SOFTWARE,PRGS,1230,66,8,1509.0,None
2989,US69357C5031,PRGX GLOBAL DEAD - DELIST.04/03/21,PRGX,481,62,9,1509.0,None
2994,US74164F1030,PRIMORIS SERVICES,PRIM,452,31,9,517.0,None
2841,US7013543001,PARKERVISION,PRKR,403,17,8,1509.0,None
2982,US74065P1012,PRELUDE THERAPEUTICS,PRLD,70,13,5,799.0,None
2993,US74165N1054,PRIMO WATER DEAD - DELIST.03/03/20,PRMW,409,30,8,127.0,None
3005,US74319F1075,PROGENITY,PROG,78,19,4,166.0,None
3026,US7438681014,PROVIDENT FINL.HDG.,PROV,220,20,8,1509.0,None
3013,US74345W1080,PROPHASE LABS,PRPH,142,14,8,1509.0,None
3041,US74640Y1064,PURPLE INNOVATION,PRPL,122,17,9,858.0,None
2977,US74019L5030,PRECIPIO,PRPO,72,12,4,1509.0,None
2887,US71360T1016,PERASO,PRSO,225,21,8,1509.0,None
694,US12769A1034,CAFEPRESS DEAD - DELIST.12/11/18,PRSS,259,28,8,1509.0,None
3022,IE00B91XRN20,PROTHENA,PRTA,172,15,6,1509.0,None
2836,US6993743029,PARATEK PHARMACEUTICALS,PRTK,379,61,9,1509.0,None
744,US14427M1071,CARPARTS COM,PRTS,410,34,9,1509.0,None
2998,US74276R1023,PRIVIA HEALTH GROUP,PRVA,55,16,5,1003.0,None
3023,US74374N1028,PROVENTION BIO,PRVB,47,10,4,1509.0,None
2987,US74102M1036,PRESIDIO DEAD - DELIST.20/12/19,PSDO,14,6,3,1509.0,None
2990,US7415111092,PRICESMART,PSMT,973,45,10,1509.0,None
2901,US71535D1063,PERSONALIS,PSNL,115,16,7,1509.0,None
2942,US72940R3003,PLURISTEM THERAPEUTICS,PSTI,248,20,5,1506.0,None
2943,US72941H4002,PLUS THERAPEUTICS,PSTV,264,28,9,1509.0,None
2965,US73730P1084,POSEIDA THERAPEUTICS,PSTX,56,12,7,1330.0,None
3029,US69370C1009,PTC,PTC,1066,39,8,1509.0,None
3030,US69366J2006,PTC THERAPEUTICS,PTCT,320,29,7,1509.0,None
2952,US7310941080,POLARITYTE,PTE,739,47,8,114.0,None
2854,US7034811015,PATTERSON UTI ENERGY,PTEN,462,24,8,1509.0,None
3017,US74366E1029,PROTAGONIST THERAPEUTICS,PTGX,107,16,8,620.0,None
2964,US7370101088,PORTOLA PHARMACEUTICALS DEAD - DELIST.06/07/20,PTLA,298,29,9,371.0,None
2963,US73642K1060,PORTILLO S A,PTLO,9,6,2,870.0,None
2877,US70614W1009,PELOTON INTERACTIVE A,PTON,331,20,7,928.0,None
2905,US71678J1007,PETROS PHARMACEUTICALS,PTPI,8,4,2,531.0,None
3021,US74374T1097,PROTERRA,PTRA,58,23,5,1509.0,None
2829,US6931491061,PAM TRANSPORTATION SVS.,PTSI,210,21,7,37.0,None
2824,US69526K1051,PACTIV EVERGREEN,PTVE,42,14,4,144.0,None
3031,US74467Q1031,PUBMATIC A,PUBM,173,17,6,1509.0,None
3033,US74584P3010,PULMATRIX,PULM,23,13,4,765.0,None
3025,US74383L1052,PROVIDENT BANCORP,PVBC,38,14,6,1198.0,None
2973,US73931J1097,POWERFLEET,PWFL,62,7,5,1406.0,None
2880,US7084301032,PENNS WOODS BANC.,PWOD,202,27,6,1509.0,None
2932,US72581M3051,PIXELWORKS,PXLW,430,40,8,226.0,None
2858,US70435P1021,PAYCOR HCM,PYCR,28,12,3,1509.0,None
2861,US70450Y1038,PAYPAL HOLDINGS,PYPL,802,31,7,1509.0,None
3045,US7473241013,PYXIS ONCOLOGY,PYXS,9,7,3,170.0,None
2832,US6988131024,PAPA JOHNS INTL.,PZZA,1553,58,8,1509.0,None
3057,US74758R2085,QUALSTAR,QBAK,290,21,4,672.0,None
3055,US7475251036,QUALCOMM,QCOM,4928,63,10,631.0,None
3050,US74727A1043,QCR HDG.,QCRH,593,42,10,1509.0,None
3056,US74754R1032,QUALIGEN THERAPEUTICS,QLGN,34,13,5,853.0,None
3060,US74758T3032,QUALYS,QLYS,892,26,9,389.0,None
3070,US74874Q1004,QUINSTREET,QNST,542,28,8,686.0,None
3066,US74836W2035,QUEST RESOURCE HOLDING,QRHC,123,24,7,1509.0,None
3054,US74736K1016,QORVO,QRVO,747,20,7,1509.0,None
3063,US74765K1051,QUANTUM SI A,QSI,16,12,3,1509.0,None
3061,US74766D1000,QUANTENNA COMMS. DEAD - DELIST.20/06/19,QTNA,230,16,7,311.0,None
3062,US74766Q1013,QUANTERIX,QTRX,465,27,6,294.0,None
3068,US74837P4054,QUICKLOGIC,QUIK,458,22,7,1509.0,None
3071,US7490631030,QUMU,QUMU,469,33,7,427.0,None
3785,NL0010696654,UNIQURE,QURE,244,22,4,1509.0,None
3083,US7504811032,RADIUS GLOBAL INFRASTRUCTURE A,RADI,41,17,6,1509.0,None
1512,US3570231007,FREIGHTCAR AMERICA,RAIL,316,43,7,1509.0,None
3087,US75082Q1058,RAIN THERAPEUTICS,RAIN,24,9,5,1509.0,None
362,KYG0542N1079,ARIES I ACQUISITION A,RAM,21,8,4,27.0,None
2276,US53815P1084,LIVERAMP HOLDINGS,RAMP,1040,54,9,214.0,None
3095,US7530181004,RANI THERAPEUTICS HOLDINGS A,RANI,5,5,3,1385.0,None
3098,US75382E1091,RAPT THERAPEUTICS,RAPT,132,12,7,371.0,None
3778,US90400D1081,ULTRAGENYX PHARM.,RARE,516,24,9,172.0,None
3078,US74933V1089,RA PHARMACEUTICALS DEAD - DELIST.03/04/20,RARX,124,22,7,549.0,None
3100,US7541981095,RAVE RESTAURANT GROUP,RAVE,186,31,7,700.0,None
3101,US7542121089,RAVEN INDUSTRIES DEAD - DELIST.01/12/21,RAVN,478,26,7,1509.0,None
3102,US74930B1052,RBB BANCORP,RBB,177,22,6,1509.0,None
3176,US7625441040,RIBBON COMMUNICATIONS,RBBN,250,28,8,1509.0,None
3151,US7602812049,REPUBLIC BANCORP OF KEN. 'A',RBCAA,835,39,9,1496.0,None
3215,US78112T2069,RUBICON TECHNOLOGY,RBCN,175,17,8,724.0,None
3174,US7620931029,RHINEBECK BANCORP,RBKB,56,16,5,863.0,None
3133,US75956B1017,RELIANT BANCORP DEAD - DELIST.03/01/22,RBNC,246,31,7,1509.0,None
3143,US76009N1000,RENT A CENTER,RCII,385,38,9,423.0,None
3197,US77313F1066,ROCKET PHARMACEUTICALS,RCKT,47,18,8,159.0,None
3199,US7745151008,ROCKY BRANDS,RCKY,551,22,7,1509.0,None
3105,US7493604000,RCM TECHS.,RCMT,173,24,5,993.0,None
3122,US75724T1034,REDBOX ENTERTAINMENT A,RDBX,15,13,3,289.0,None
3123,US75737F1084,REDFIN,RDFN,508,21,7,256.0,None
3085,US7504911022,RADNET,RDNT,461,23,8,1509.0,None
3084,US7504692077,RADIUS HEALTH,RDUS,158,41,7,1509.0,None
3121,US75704L1044,RED VIOLET,RDVT,116,13,5,1509.0,None
3649,US88339P1012,THE REALREAL,REAL,212,21,8,1099.0,None
3125,IL0011786154,REE AUTOMOTIVE A,REE,2,2,1,1509.0,None
844,US1672391026,CHICAGO ATLANTIC REAL ESTATE FINANCE,REFI,19,13,2,389.0,None
3154,US7609111072,RESEARCH FRONTIERS,REFR,236,16,8,1509.0,None
3141,US75972A3014,RENEWABLE ENERGY GROUP,REGI,405,29,8,1509.0,None
3128,US75886F1075,REGENERON PHARMS.,REGN,1702,35,9,1308.0,None
3131,US75936P1057,REIS DEAD - DELIST.16/10/18,REIS,485,19,8,1509.0,None
3178,US7631651079,RICHARDSON ELECTRONICS,RELL,252,31,8,1509.0,None
3134,US75952R3084,RELIV INTERNATIONAL,RELV,468,19,7,1509.0,None
3136,US75960P1049,REMITLY GLOBAL,RELY,11,7,4,319.0,None
3144,US76010Y1038,RENT THE RUNWAY A,RENT,20,14,6,1509.0,None
3116,US75629F1093,RECRO PHARMA,REPH,228,27,7,439.0,None
3149,US76029N1063,REPLIMUNE GROUP,REPL,103,18,6,1419.0,None
3158,US76118L1026,RESONANT,RESN,302,29,8,286.0,None
3113,US75615P1030,REATA PHARMS.CL.A,RETA,202,21,7,1509.0,None
3162,US76135L1017,REVELATION BIOSCIENCES,REVB,5,2,2,1071.0,None
3171,US76171L1061,REYNOLDS CONSUMER PRODUCTS,REYN,112,17,4,1509.0,None
3172,US7495521053,RF INDUSTRIES,RFIL,307,22,8,1509.0,None
3173,US74955L1035,RGC RES.,RGCO,2229,25,8,1169.0,None
3148,US7599161095,REPLIGEN,RGEN,464,31,8,1419.0,None
3109,US75601G1094,REAL GOOD FOOD COMPANY A,RGF,14,8,3,1328.0,None
3212,US7802871084,ROYAL GOLD,RGLD,1030,32,8,327.0,None
3130,US75915K2006,REGULUS THERAPEUTICS,RGLS,226,35,7,328.0,None
3129,US75901B1070,REGENXBIO,RGNX,283,13,8,919.0,None
3152,US76122Q1058,RES.CONNECTN.,RGP,261,25,7,1509.0,None
3181,US76655K1034,RIGETTI COMPUTING,RGTI,1,1,1,638.0,None
3177,US7628312040,RICEBRAN TECHNOLOGIES,RIBT,266,39,9,1509.0,None
3104,US74934Q1085,RCI HOSPITALITY HDG.,RICK,169,13,7,1509.0,None
2296,US54405Q1004,LORDSTOWN MOTORS A,RIDE,37,16,7,460.0,None
3180,US7665596034,RIGEL PHARMS.,RIGL,192,36,8,661.0,None
490,US05580M1080,B RILEY FINANCIAL,RILY,309,33,6,287.0,None
3184,US7672921050,RIOT BLOCKCHAIN,RIOT,220,38,9,222.0,None
3188,US76954A1034,RIVIAN AUTOMOTIVE A,RIVN,20,11,3,929.0,None
342,US0390142042,ARCADIA BIOSCIENCES,RKDA,84,18,7,69.0,None
3132,US75943R1023,RELAY THERAPEUTICS,RLAY,62,13,7,1509.0,None
3189,US74965F2039,RLJ ENTERTAINMENT DEAD - DELIST.01/11/18,RLJE,249,22,8,1509.0,None
3088,US75120L1008,RALLYBIO,RLYB,14,10,3,1509.0,None
3179,US76525P1003,RICHMOND MUTUAL BANCORPORATION,RMBI,28,17,4,1509.0,None
3217,US7813863054,RUMBLEON,RMBL,115,15,7,1483.0,None
3090,US7509171069,RAMBUS,RMBS,815,41,8,1509.0,None
3200,US77467X1019,ROCKY MNT.CHOCO.FAC.,RMCF,161,21,6,598.0,None
3191,US74966K3005,RMG NETWORKS HOLDING DEAD - DELIST.01/10/18,RMGN,35,14,5,1509.0,None
3183,US76674Q1076,RIMINI STREET,RMNI,453,27,8,566.0,None
3192,US74967R1068,RMR GROUP 'A',RMR,131,22,4,160.0,None
3198,US7743741024,ROCKWELL MEDICAL,RMTI,248,23,9,170.0,None
467,US05370A1088,AVIDITY BIOSCIENCES,RNA,19,6,6,12.0,None
3093,US7523781091,RANDOLPH BANCORP,RNDB,155,23,4,1509.0,None
3182,US7665821002,RIGNET DEAD - DELIST.03/05/21,RNET,528,38,9,1509.0,None
3138,US75970E1073,RENASANT,RNST,1082,53,10,1509.0,None
3111,US75605L7082,REALNETWORKS,RNWK,466,41,7,127.0,None
988,US21044C1071,CONSTRUCTION PARTNERS A,ROAD,76,17,9,1509.0,None
3094,US70788V1026,RANGER OIL A,ROCC,64,17,5,1509.0,None
1598,US3746891072,GIBRALTAR INDS.,ROCK,870,46,9,1431.0,None
3159,US76131N1019,RETAIL OPPOR.INVS.,ROIC,289,24,9,243.0,None
3201,BMG762791017,ROIVANT SCIENCES,ROIV,2,2,1,1509.0,None
3202,US77543R1023,ROKU,ROKU,553,18,6,710.0,None
3103,US75524B1044,RBC BEARINGS,ROLL,884,35,10,1509.0,None
3203,US77664L1089,ROOT A,ROOT,62,22,8,1435.0,None
3207,IL0011026494,ROSETTA GENOMICS,ROSGQ,4,1,1,90.0,None
3208,US7782961038,ROSS STORES,ROST,1244,43,7,1461.0,None
3211,US77936F1030,ROVER GROUP A,ROVR,44,14,7,1462.0,None
3112,US75606N1090,REALPAGE DEAD - DELIST.23/04/21,RP,1114,36,9,223.0,None
3147,US76029L1008,REPAY HOLDINGS A,RPAY,249,22,8,1509.0,None
3097,US7534221046,RAPID7,RPD,583,26,8,1509.0,None
3139,US75974E1038,RENEO PHARMACEUTICALS,RPHM,28,12,5,1468.0,None
3096,US75340L1044,RAPID MICRO BIOSYSTEMS A,RPID,16,12,5,1509.0,None
3146,US7602731025,REPARE THERAPEUTICS,RPTX,82,18,5,218.0,None
3214,US74972G1031,RPX DEAD - DELIST.20/06/18,RPXC,884,31,9,232.0,None
3118,US75686R2022,RED RIVER BANCSHARES,RRBI,86,22,6,1509.0,None
3119,US75689M1018,RED ROBIN GMT.BURGERS,RRGB,754,59,9,602.0,None
3120,US75700L1089,RED ROCK RESORTS CL.A,RRR,97,16,8,1372.0,None
3155,US76119X1054,RESERVOIR MEDIA,RSVR,35,10,3,1509.0,None
3082,US7504591097,RADISYS DEAD - DELIST.12/12/18,RSYS,709,34,8,295.0,None
2585,US02607T1097,NECESSITY RETAIL REIT A,RTL,28,7,3,1509.0,None
3099,US75419T1034,RATTLER MIDSTREAM PARTNERS UNITS,RTLR,31,7,4,363.0,None
3216,US78116T1034,RUBIUS THERAPEUTICS,RUBY,43,14,5,1509.0,None
3539,US86771W1053,SUNRUN,RUN,512,29,8,1088.0,None
3221,US7833321091,RUTHS HOSPITALITY GROUP,RUTH,348,32,8,1509.0,None
3164,US7613782074,REVEN HOUSING REIT DEAD - DELIST.05/11/19,RVEN,19,6,5,1509.0,None
3222,IE00BF2HDL56,RVL PHARMACEUTICALS,RVLP,49,12,3,1509.0,None
